pk_tiempo,vch_centro,SEDE,RFFProcesado,RFFProcesadoPropios,RFFProcesadoTerceros,CPOObtenido,CPOObtenidoPropios,CPOObtenidoTerceros,FECHA,PLANTACION
20211018,3702,SH,1233.527,1211.657,21.87,307.042,290.42489,16.61711,2021-10-18,Shanuzi
20211018,3D02,TY,227.89,0.0,227.89,55.35,0.0,55.35,2021-10-18,Tulumayo
20211019,3002,PW,1152.05,995.32,156.73,277.88,237.82294,40.05706,2021-10-19,Palmawasi
20211019,3006,NH,220.01,69.28,150.73,49.954,11.83145,38.12255,2021-10-19,Nuevo Horizonte
20211019,3702,SH,1280.4,1218.56,61.84,320.811,303.44871,17.36229,2021-10-19,Shanuzi
20211019,3D02,TY,0.0,0.0,0.0,0.0,0.0,0.0,2021-10-19,Tulumayo
20211020,3002,PW,1275.51,1131.18,144.33,304.95,260.99073,43.95927,2021-10-20,Palmawasi
20211020,3006,NH,311.678,44.31,267.368,68.59,16.24533,52.34467,2021-10-20,Nuevo Horizonte
20211020,3702,SH,1061.74,976.07,85.67,268.135,253.62354,14.51146,2021-10-20,Shanuzi
20211020,3D02,TY,185.652,0.0,185.652,46.88,0.0,46.88,2021-10-20,Tulumayo
20211021,3002,PW,1107.89,910.26,197.63,275.56,235.83737,39.72263,2021-10-21,Palmawasi
20211021,3006,NH,321.927,45.61,276.317,71.322,16.8924,54.4296,2021-10-21,Nuevo Horizonte
20211021,3702,SH,1109.852,1061.072,48.78,280.961,265.75539,15.20561,2021-10-21,Shanuzi
20211021,3D02,TY,136.171,0.0,136.171,33.967,0.0,33.967,2021-10-21,Tulumayo
20211022,3002,PW,1202.76,1007.11,195.65,296.54,253.79305,42.74695,2021-10-22,Palmawasi
20211022,3006,NH,423.153,41.76,381.393,104.244,24.68987,79.55413,2021-10-22,Nuevo Horizonte
20211022,3702,SH,859.248,810.698,48.55,215.913,204.22779,11.68521,2021-10-22,Shanuzi
20211022,3D02,TY,128.65,0.0,128.65,32.523,0.0,32.523,2021-10-22,Tulumayo
20211023,3002,PW,1235.96,972.58,263.38,305.62,261.56415,44.05585,2021-10-23,Palmawasi
20211023,3006,NH,464.45,86.57,377.88,102.353,24.24199,78.11101,2021-10-23,Nuevo Horizonte
20211023,3702,SH,1207.16,1156.09,51.07,303.759,287.31957,16.43943,2021-10-23,Shanuzi
20211024,3002,PW,512.78,501.31,11.47,120.25,102.91568,17.33432,2021-10-24,Palmawasi
20211024,3006,NH,427.114,129.33,297.784,97.618,23.12052,74.49748,2021-10-24,Nuevo Horizonte
20211024,3702,SH,599.726,596.596,3.13,151.568,143.36514,8.20286,2021-10-24,Shanuzi
20211025,3002,PW,1134.0,983.52,150.48,274.36,234.81035,39.54965,2021-10-25,Palmawasi
20211025,3006,NH,213.214,86.55,126.664,50.0,11.84235,38.15765,2021-10-25,Nuevo Horizonte
20211025,3702,SH,1081.898,1031.388,50.51,270.823,256.16606,14.65694,2021-10-25,Shanuzi
20211025,3D02,TY,244.8,0.0,244.8,61.266,0.0,61.266,2021-10-25,Tulumayo
20211026,3002,PW,1156.54,1012.82,143.72,279.45,239.16662,40.28338,2021-10-26,Palmawasi
20211026,3006,NH,437.663,204.02,233.643,84.272,19.95956,64.31244,2021-10-26,Nuevo Horizonte
20211026,3702,SH,1280.692,1258.552,22.14,316.025,298.92173,17.10327,2021-10-26,Shanuzi
20211026,3D02,TY,191.1,0.0,191.1,47.703,0.0,47.703,2021-10-26,Tulumayo
20211027,3002,PW,1229.03,1060.23,168.8,298.92,255.82997,43.09003,2021-10-27,Palmawasi
20211027,3006,NH,422.057,21.26,400.797,100.866,23.8898,76.9762,2021-10-27,Nuevo Horizonte
20211027,3702,SH,1004.339,955.209,49.13,242.277,229.16497,13.11203,2021-10-27,Shanuzi
20211027,3D02,TY,191.627,0.0,191.627,46.31,0.0,46.31,2021-10-27,Tulumayo
20211028,3002,PW,1264.51,1053.7,210.81,309.87,265.2015,44.6685,2021-10-28,Palmawasi
20211028,3006,NH,385.827,49.97,335.857,97.337,23.05397,74.28303,2021-10-28,Nuevo Horizonte
20211028,3702,SH,1303.009,1254.419,48.59,306.189,289.61806,16.57094,2021-10-28,Shanuzi
20211028,3D02,TY,110.71,0.0,110.71,25.41,0.0,25.41,2021-10-28,Tulumayo
20211029,3002,PW,1246.07,1038.53,207.54,292.57,250.39534,42.17466,2021-10-29,Palmawasi
20211029,3006,NH,391.751,137.71,254.041,93.938,22.24892,71.68908,2021-10-29,Nuevo Horizonte
20211029,3702,SH,1004.129,938.849,65.28,233.909,221.24985,12.65915,2021-10-29,Shanuzi
20211030,3002,PW,1237.22,1011.46,225.76,302.63,259.00516,43.62484,2021-10-30,Palmawasi
20211030,3006,NH,343.058,97.49,245.568,85.87,20.33804,65.53196,2021-10-30,Nuevo Horizonte
20211030,3702,SH,1122.1,1034.4,87.7,252.853,239.1686,13.6844,2021-10-30,Shanuzi
20211030,3D02,TY,218.72,0.0,218.72,48.444,0.0,48.444,2021-10-30,Tulumayo
20211031,3002,PW,1028.73,1028.73,0.0,265.14,226.91944,38.22056,2021-10-31,Palmawasi
20211031,3006,NH,406.469,155.06,251.409,92.132,21.82118,70.31082,2021-10-31,Nuevo Horizonte
20211031,3702,SH,1009.8,987.62,22.18,227.917,215.58214,12.33486,2021-10-31,Shanuzi
20211101,3002,PW,307.97,145.47,162.5,75.0,64.3272,10.6728,2021-11-01,Palmawasi
20211101,3006,NH,193.559,52.0,141.559,38.319,12.03802,26.28098,2021-11-01,Nuevo Horizonte
20211101,3702,SH,1104.561,1081.601,22.96,247.786,236.04259,11.74341,2021-11-01,Shanuzi
20211102,3002,PW,1106.97,967.89,139.08,282.5,242.29911,40.20089,2021-11-02,Palmawasi
20211102,3006,NH,437.04,68.15,368.89,115.0,36.12756,78.87244,2021-11-02,Nuevo Horizonte
20211102,3702,SH,1233.582,1181.572,52.01,281.063,267.74248,13.32052,2021-11-02,Shanuzi
20211102,3D02,TY,234.9,0.0,234.9,58.384,0.0,58.384,2021-11-02,Tulumayo
20211103,3002,PW,1186.7,967.65,219.05,297.83,255.44759,42.38241,2021-11-03,Palmawasi
20211103,3006,NH,415.312,137.55,277.762,102.0,32.04358,69.95642,2021-11-03,Nuevo Horizonte
20211103,3702,SH,1125.539,980.889,144.65,256.252,244.10735,12.14465,2021-11-03,Shanuzi
20211103,3D02,TY,224.0,0.0,224.0,53.955,0.0,53.955,2021-11-03,Tulumayo
20211104,3002,PW,1158.93,982.61,176.32,295.87,253.7665,42.1035,2021-11-04,Palmawasi
20211104,3006,NH,446.009,113.62,332.389,103.464,32.5035,70.9605,2021-11-04,Nuevo Horizonte
20211104,3702,SH,1303.335,1215.625,87.71,296.218,282.17923,14.03877,2021-11-04,Shanuzi
20211104,3D02,TY,105.6,0.0,105.6,26.325,0.0,26.325,2021-11-04,Tulumayo
20211105,3002,PW,1288.76,1107.35,181.41,326.06,279.66034,46.39966,2021-11-05,Palmawasi
20211105,3006,NH,466.481,108.55,357.931,123.165,38.69262,84.47238,2021-11-05,Nuevo Horizonte
20211105,3702,SH,1262.535,1204.405,58.13,282.566,269.17424,13.39176,2021-11-05,Shanuzi
20211106,3002,PW,1125.95,877.66,248.29,298.4,255.93647,42.46353,2021-11-06,Palmawasi
20211106,3006,NH,369.894,76.72,293.174,83.71,26.29773,57.41227,2021-11-06,Nuevo Horizonte
20211106,3702,SH,1137.88,1049.19,88.69,271.749,258.8699,12.8791,2021-11-06,Shanuzi
20211106,3D02,TY,234.9,0.0,234.9,58.476,0.0,58.476,2021-11-06,Tulumayo
20211107,3002,PW,536.82,536.82,0.0,133.32,114.34802,18.97198,2021-11-07,Palmawasi
20211107,3006,NH,273.83,83.33,190.5,70.185,22.04881,48.13619,2021-11-07,Nuevo Horizonte
20211107,3702,SH,0.0,-36.16,36.16,0.0,0.0,0.0,2021-11-07,Shanuzi
20211108,3002,PW,1220.36,1033.82,186.54,326.34,279.9005,46.4395,2021-11-08,Palmawasi
20211108,3006,NH,186.379,27.9,158.479,30.341,9.53171,20.80929,2021-11-08,Nuevo Horizonte
20211108,3702,SH,210.238,157.598,52.64,48.09,45.81085,2.27915,2021-11-08,Shanuzi
20211108,3D02,TY,251.676,0.0,251.676,59.107,0.0,59.107,2021-11-08,Tulumayo
20211109,3002,PW,1213.96,1042.99,170.97,311.23,266.94071,44.28929,2021-11-09,Palmawasi
20211109,3006,NH,376.487,0.0,376.487,101.184,31.78723,69.39677,2021-11-09,Nuevo Horizonte
20211109,3702,SH,1422.745,1369.045,53.7,328.657,313.08084,15.57616,2021-11-09,Shanuzi
20211110,3002,PW,1267.83,1074.78,193.05,307.92,264.10174,43.81826,2021-11-10,Palmawasi
20211110,3006,NH,427.552,78.51,349.042,107.254,33.69414,73.55986,2021-11-10,Nuevo Horizonte
20211110,3702,SH,1407.116,1366.306,40.81,337.183,321.20276,15.98024,2021-11-10,Shanuzi
20211110,3D02,TY,169.232,0.0,169.232,39.734,0.0,39.734,2021-11-10,Tulumayo
20211111,3002,PW,1214.7,1034.8,179.9,297.5,255.16455,42.33545,2021-11-11,Palmawasi
20211111,3006,NH,329.885,101.08,228.805,80.545,25.30343,55.24157,2021-11-11,Nuevo Horizonte
20211111,3702,SH,1094.439,1053.829,40.61,260.564,248.21499,12.34901,2021-11-11,Shanuzi
20211111,3D02,TY,141.621,0.0,141.621,33.176,0.0,33.176,2021-11-11,Tulumayo
20211112,3002,PW,1214.23,1025.18,189.05,297.4,255.07878,42.32122,2021-11-12,Palmawasi
20211112,3006,NH,418.597,217.8,200.797,96.732,30.38862,66.34338,2021-11-12,Nuevo Horizonte
20211112,3702,SH,935.561,903.901,31.66,222.347,211.80923,10.53777,2021-11-12,Shanuzi
20211112,3D02,TY,0.0,0.0,0.0,0.0,0.0,0.0,2021-11-12,Tulumayo
20211113,3002,PW,1203.86,1023.77,180.09,295.0,253.02031,41.97969,2021-11-13,Palmawasi
20211113,3006,NH,341.221,287.77,53.451,80.009,25.13505,54.87395,2021-11-13,Nuevo Horizonte
20211113,3702,SH,1415.387,1403.237,12.15,332.232,316.48641,15.74559,2021-11-13,Shanuzi
20211113,3D02,TY,167.323,0.0,167.323,38.65,0.0,38.65,2021-11-13,Tulumayo
20211114,3002,PW,834.9,834.9,0.0,219.38,188.16134,31.21866,2021-11-14,Palmawasi
20211114,3006,NH,268.826,111.86,156.966,59.419,18.66664,40.75236,2021-11-14,Nuevo Horizonte
20211114,3702,SH,920.114,907.884,12.23,209.42,199.49488,9.92512,2021-11-14,Shanuzi
20211115,3002,PW,1033.43,837.95,195.48,258.34,221.57717,36.76283,2021-11-15,Palmawasi
20211115,3006,NH,147.021,99.89,47.131,33.402,10.49333,22.90867,2021-11-15,Nuevo Horizonte
20211115,3702,SH,965.423,896.363,69.06,212.649,202.57085,10.07815,2021-11-15,Shanuzi
20211116,3002,PW,1112.98,964.87,148.11,268.5,230.29136,38.20864,2021-11-16,Palmawasi
20211116,3006,NH,437.071,150.44,286.631,100.752,31.65152,69.10048,2021-11-16,Nuevo Horizonte
20211116,3702,SH,1262.136,1167.386,94.75,280.606,267.30714,13.29886,2021-11-16,Shanuzi
20211116,3D02,TY,164.4,0.0,164.4,41.061,0.0,41.061,2021-11-16,Tulumayo
20211117,3002,PW,1249.42,1096.39,153.03,303.45,260.26784,43.18216,2021-11-17,Palmawasi
20211117,3006,NH,439.916,31.53,408.386,105.24,33.06143,72.17857,2021-11-17,Nuevo Horizonte
20211117,3702,SH,1367.864,1265.294,102.57,308.06,293.46,14.6,2021-11-17,Shanuzi
20211117,3D02,TY,170.64,0.0,170.64,42.593,0.0,42.593,2021-11-17,Tulumayo
20211118,3002,PW,1398.82,1160.4,238.42,350.2,300.36512,49.83488,2021-11-18,Palmawasi
20211118,3006,NH,280.969,120.72,160.249,74.083,23.27338,50.80962,2021-11-18,Nuevo Horizonte
20211118,3702,SH,1301.66,1212.0,89.66,304.804,290.35831,14.44569,2021-11-18,Shanuzi
20211118,3D02,TY,0.0,0.0,0.0,0.0,0.0,0.0,2021-11-18,Tulumayo
20211119,3002,PW,1124.65,945.69,178.96,294.34,252.45423,41.88577,2021-11-19,Palmawasi
20211119,3006,NH,390.529,148.01,242.519,81.9,25.72911,56.17089,2021-11-19,Nuevo Horizonte
20211119,3702,SH,1338.816,1309.186,29.63,316.327,301.3352,14.9918,2021-11-19,Shanuzi
20211119,3D02,TY,219.84,0.0,219.84,54.893,0.0,54.893,2021-11-19,Tulumayo
20211120,3002,PW,1216.18,956.66,259.52,315.34,270.46584,44.87416,2021-11-20,Palmawasi
20211120,3006,NH,272.237,90.96,181.277,57.412,18.03614,39.37586,2021-11-20,Nuevo Horizonte
20211120,3702,SH,1184.1,1110.54,73.56,283.167,269.74676,13.42024,2021-11-20,Shanuzi
20211121,3002,PW,664.91,664.91,0.0,160.0,137.23135,22.76865,2021-11-21,Palmawasi
20211121,3006,NH,207.814,43.93,163.884,46.973,14.7567,32.2163,2021-11-21,Nuevo Horizonte
20211121,3702,SH,401.052,401.052,0.0,96.323,91.75793,4.56507,2021-11-21,Shanuzi
20211122,3002,PW,1321.51,1150.56,170.95,315.2,270.34577,44.85423,2021-11-22,Palmawasi
20211122,3006,NH,232.253,173.4,58.853,46.667,14.66057,32.00643,2021-11-22,Nuevo Horizonte
20211122,3702,SH,1238.525,1221.235,17.29,281.303,267.9711,13.3319,2021-11-22,Shanuzi
20211123,3002,PW,1244.51,1069.39,175.12,316.2,271.20346,44.99654,2021-11-23,Palmawasi
20211123,3006,NH,435.715,223.28,212.435,106.07,33.32218,72.74782,2021-11-23,Nuevo Horizonte
20211123,3702,SH,1336.776,1261.926,74.85,314.218,299.32615,14.89185,2021-11-23,Shanuzi
20211123,3D02,TY,168.0,0.0,168.0,40.497,0.0,40.497,2021-11-23,Tulumayo
20211124,3002,PW,1237.17,1115.56,121.61,316.64,271.58085,45.05915,2021-11-24,Palmawasi
20211124,3006,NH,423.322,54.52,368.802,103.22,32.42684,70.79316,2021-11-24,Nuevo Horizonte
20211124,3702,SH,1208.021,1152.921,55.1,282.92,269.51147,13.40853,2021-11-24,Shanuzi
20211124,3D02,TY,227.2,0.0,227.2,56.636,0.0,56.636,2021-11-24,Tulumayo
20211125,3002,PW,1074.68,935.47,139.21,261.71,224.46761,37.24239,2021-11-25,Palmawasi
20211125,3006,NH,300.352,49.94,250.412,67.01,21.05137,45.95863,2021-11-25,Nuevo Horizonte
20211125,3702,SH,1188.611,1139.371,49.24,274.058,261.06947,12.98853,2021-11-25,Shanuzi
20211126,3002,PW,1381.92,1214.33,167.59,342.2,293.50356,48.69644,2021-11-26,Palmawasi
20211126,3006,NH,444.756,171.45,273.306,95.46,29.98902,65.47098,2021-11-26,Nuevo Horizonte
20211126,3702,SH,707.187,701.197,5.99,167.2,159.27583,7.92417,2021-11-26,Shanuzi
20211126,3D02,TY,232.0,0.0,232.0,57.886,0.0,57.886,2021-11-26,Tulumayo
20211127,3002,PW,1220.05,983.78,236.27,293.55,251.77665,41.77335,2021-11-27,Palmawasi
20211127,3006,NH,389.322,33.24,356.082,93.09,29.24448,63.84552,2021-11-27,Nuevo Horizonte
20211127,3702,SH,947.428,913.628,33.8,220.655,210.19742,10.45758,2021-11-27,Shanuzi
20211127,3D02,TY,137.881,0.0,137.881,34.272,0.0,34.272,2021-11-27,Tulumayo
20211128,3002,PW,715.9,715.9,0.0,167.56,143.71553,23.84447,2021-11-28,Palmawasi
20211128,3006,NH,346.275,184.42,161.855,73.635,23.13264,50.50236,2021-11-28,Nuevo Horizonte
20211128,3702,SH,1133.6,1117.37,16.23,274.578,261.56482,13.01318,2021-11-28,Shanuzi
20211129,3002,PW,952.44,799.44,153.0,245.83,210.8474,34.9826,2021-11-29,Palmawasi
20211129,3006,NH,198.606,81.15,117.456,42.29,13.28552,29.00448,2021-11-29,Nuevo Horizonte
20211129,3702,SH,1227.616,1194.316,33.3,291.369,277.56004,13.80896,2021-11-29,Shanuzi
20211130,3002,PW,1229.97,1088.85,141.12,301.12,258.26941,42.85059,2021-11-30,Palmawasi
20211130,3006,NH,296.506,80.67,215.836,79.218,24.88655,54.33145,2021-11-30,Nuevo Horizonte
20211130,3702,SH,1065.939,1007.269,58.67,261.133,248.75703,12.37597,2021-11-30,Shanuzi
20211130,3D02,TY,172.87,0.0,172.87,42.208,0.0,42.208,2021-11-30,Tulumayo
20211201,3002,PW,1317.05,1136.64,180.41,320.77,273.80095,46.96905,2021-12-01,Palmawasi
20211201,3006,NH,454.884,183.9,270.984,113.01,38.7138,74.2962,2021-12-01,Nuevo Horizonte
20211201,3702,SH,1165.292,1098.182,67.11,285.449,272.03354,13.41546,2021-12-01,Shanuzi
20211202,3002,PW,1292.18,1103.78,188.4,305.18,260.49373,44.68627,2021-12-02,Palmawasi
20211202,3006,NH,262.65,180.15,82.5,62.98,21.57504,41.40496,2021-12-02,Nuevo Horizonte
20211202,3702,SH,1167.819,1133.749,34.07,291.954,278.23282,13.72118,2021-12-02,Shanuzi
20211202,3D02,TY,169.68,0.0,169.68,42.3,0.0,42.3,2021-12-02,Tulumayo
20211203,3002,PW,1335.28,1155.51,179.77,320.15,273.27174,46.87826,2021-12-03,Palmawasi
20211203,3006,NH,320.351,77.71,242.641,72.49,24.83288,47.65712,2021-12-03,Nuevo Horizonte
20211203,3702,SH,864.028,815.248,48.78,207.353,197.60788,9.74512,2021-12-03,Shanuzi
20211203,3D02,TY,137.043,0.0,137.043,34.198,0.0,34.198,2021-12-03,Tulumayo
20211204,3002,PW,974.37,727.83,246.54,259.45,221.45979,37.99021,2021-12-04,Palmawasi
20211204,3006,NH,266.031,108.12,157.911,68.19,23.35983,44.83017,2021-12-04,Nuevo Horizonte
20211204,3702,SH,718.307,680.177,38.13,158.033,150.60581,7.42719,2021-12-04,Shanuzi
20211205,3002,PW,302.68,302.68,0.0,72.97,62.2853,10.6847,2021-12-05,Palmawasi
20211205,3006,NH,353.244,79.0,274.244,68.45,23.4489,45.0011,2021-12-05,Nuevo Horizonte
20211205,3702,SH,0.0,-9.68,9.68,0.0,0.0,0.0,2021-12-05,Shanuzi
20211206,3002,PW,1000.68,837.7,162.98,233.11,198.97665,34.13335,2021-12-06,Palmawasi
20211206,3006,NH,334.213,115.55,218.663,72.58,24.86371,47.71629,2021-12-06,Nuevo Horizonte
20211206,3702,SH,122.038,94.638,27.4,26.924,25.65863,1.26537,2021-12-06,Shanuzi
20211206,3D02,TY,0.0,0.0,0.0,0.0,0.0,0.0,2021-12-06,Tulumayo
20211207,3002,PW,1158.17,1053.03,105.14,264.06,225.39477,38.66523,2021-12-07,Palmawasi
20211207,3006,NH,457.583,101.05,356.533,100.72,34.50362,66.21638,2021-12-07,Nuevo Horizonte
20211207,3702,SH,1247.778,1200.068,47.71,280.851,267.65164,13.19936,2021-12-07,Shanuzi
20211207,3D02,TY,27.0,0.0,27.0,6.741,0.0,6.741,2021-12-07,Tulumayo
20211208,3002,PW,1365.69,1126.86,238.83,315.52,269.31969,46.20031,2021-12-08,Palmawasi
20211208,3006,NH,346.295,0.0,346.295,72.97,24.99731,47.97269,2021-12-08,Nuevo Horizonte
20211208,3702,SH,907.994,875.974,32.02,206.525,196.81879,9.70621,2021-12-08,Shanuzi
20211208,3D02,TY,159.0,0.0,159.0,39.887,0.0,39.887,2021-12-08,Tulumayo
20211209,3002,PW,1260.98,1117.34,143.64,298.52,254.80893,43.71107,2021-12-09,Palmawasi
20211209,3006,NH,280.531,111.42,169.111,63.5,21.75318,41.74682,2021-12-09,Nuevo Horizonte
20211209,3702,SH,1115.716,1072.196,43.52,270.15,257.45356,12.69644,2021-12-09,Shanuzi
20211209,3D02,TY,176.25,0.0,176.25,43.298,0.0,43.298,2021-12-09,Tulumayo
20211210,3002,PW,1228.49,1045.97,182.52,280.86,239.73481,41.12519,2021-12-10,Palmawasi
20211210,3006,NH,407.529,45.97,361.559,86.9,29.76931,57.13069,2021-12-10,Nuevo Horizonte
20211210,3702,SH,1254.42,1171.31,83.11,295.874,281.96859,13.90541,2021-12-10,Shanuzi
20211211,3002,PW,1195.0,1002.99,192.01,276.06,235.63766,40.42234,2021-12-11,Palmawasi
20211211,3006,NH,326.292,111.14,215.152,69.0,23.63731,45.36269,2021-12-11,Nuevo Horizonte
20211211,3702,SH,1203.135,1137.065,66.07,288.841,275.26612,13.57488,2021-12-11,Shanuzi
20211211,3D02,TY,193.998,0.0,193.998,49.582,0.0,49.582,2021-12-11,Tulumayo
20211212,3002,PW,265.36,265.36,0.0,55.5,47.37336,8.12664,2021-12-12,Palmawasi
20211212,3006,NH,212.374,0.0,212.374,48.0,16.44335,31.55665,2021-12-12,Nuevo Horizonte
20211212,3702,SH,719.008,714.668,4.34,166.422,158.60054,7.82146,2021-12-12,Shanuzi
20211213,3002,PW,1059.13,925.22,133.91,263.58,224.98505,38.59495,2021-12-13,Palmawasi
20211213,3006,NH,165.243,33.73,131.513,36.71,12.57573,24.13427,2021-12-13,Nuevo Horizonte
20211213,3702,SH,1037.389,1027.889,9.5,242.706,231.29937,11.40663,2021-12-13,Shanuzi
20211213,3D02,TY,0.0,0.0,0.0,0.0,0.0,0.0,2021-12-13,Tulumayo
20211214,3002,PW,903.53,790.2,113.33,219.17,187.07783,32.09217,2021-12-14,Palmawasi
20211214,3006,NH,347.779,120.76,227.019,71.21,24.39439,46.81561,2021-12-14,Nuevo Horizonte
20211214,3702,SH,1334.529,1264.189,70.34,314.053,299.29322,14.75978,2021-12-14,Shanuzi
20211214,3D02,TY,0.0,0.0,0.0,0.0,0.0,0.0,2021-12-14,Tulumayo
20211215,3002,PW,1204.05,1020.2,183.85,279.45,238.53127,40.91873,2021-12-15,Palmawasi
20211215,3006,NH,401.522,76.88,324.642,93.37,31.98573,61.38427,2021-12-15,Nuevo Horizonte
20211215,3702,SH,940.44,862.86,77.58,233.787,222.79954,10.98746,2021-12-15,Shanuzi
20211215,3D02,TY,162.0,0.0,162.0,40.584,0.0,40.584,2021-12-15,Tulumayo
20211216,3002,PW,1195.18,1057.43,137.75,279.29,238.3947,40.8953,2021-12-16,Palmawasi
20211216,3006,NH,441.042,214.86,226.182,102.44,35.09284,67.34716,2021-12-16,Nuevo Horizonte
20211216,3702,SH,1309.899,1252.529,57.37,320.485,305.42293,15.06207,2021-12-16,Shanuzi
20211216,3D02,TY,157.3,0.0,157.3,39.277,0.0,39.277,2021-12-16,Tulumayo
20211217,3002,PW,1165.04,941.47,223.57,282.67,241.27978,41.39022,2021-12-17,Palmawasi
20211217,3006,NH,428.334,99.59,328.744,95.12,32.58523,62.53477,2021-12-17,Nuevo Horizonte
20211217,3702,SH,1245.218,1232.978,12.24,315.066,300.25861,14.80739,2021-12-17,Shanuzi
20211217,3D02,TY,18.5,0.0,18.5,4.614,0.0,4.614,2021-12-17,Tulumayo
20211218,3002,PW,1173.24,994.98,178.26,291.55,248.85952,42.69048,2021-12-18,Palmawasi
20211218,3006,NH,380.73,197.52,183.21,92.17,31.57465,60.59535,2021-12-18,Nuevo Horizonte
20211218,3702,SH,1209.236,1170.486,38.75,304.557,290.24351,14.31349,2021-12-18,Shanuzi
20211218,3D02,TY,0.0,0.0,0.0,0.0,0.0,0.0,2021-12-18,Tulumayo
20211219,3002,PW,652.59,652.59,0.0,146.3,124.87789,21.42211,2021-12-19,Palmawasi
20211219,3006,NH,381.263,76.18,305.083,90.25,30.91691,59.33309,2021-12-19,Nuevo Horizonte
20211219,3702,SH,277.7,277.7,0.0,71.087,67.74607,3.34093,2021-12-19,Shanuzi
20211220,3002,PW,1069.97,858.6,211.37,261.7,223.38033,38.31967,2021-12-20,Palmawasi
20211220,3006,NH,69.246,128.28,-59.034,15.71,5.38177,10.32823,2021-12-20,Nuevo Horizonte
20211220,3702,SH,1050.669,986.299,64.37,264.888,252.43886,12.44914,2021-12-20,Shanuzi
20211220,3D02,TY,221.2,0.0,221.2,56.902,0.0,56.902,2021-12-20,Tulumayo
20211221,3002,PW,1016.38,872.28,144.1,250.01,213.40205,36.60795,2021-12-21,Palmawasi
20211221,3006,NH,426.262,91.84,334.422,83.52,28.61142,54.90858,2021-12-21,Nuevo Horizonte
20211221,3702,SH,1201.2,1123.94,77.26,306.389,291.98941,14.39959,2021-12-21,Shanuzi
20211221,3D02,TY,197.4,0.0,197.4,50.811,0.0,50.811,2021-12-21,Tulumayo
20211222,3002,PW,1297.61,1141.03,156.58,311.85,266.18707,45.66293,2021-12-22,Palmawasi
20211222,3006,NH,322.614,144.01,178.604,70.53,24.16144,46.36856,2021-12-22,Nuevo Horizonte
20211222,3702,SH,1272.74,1197.97,74.77,319.327,304.31935,15.00765,2021-12-22,Shanuzi
20211222,3D02,TY,172.291,0.0,172.291,44.37,0.0,44.37,2021-12-22,Tulumayo
20211223,3002,PW,1197.77,1009.41,188.36,296.85,253.38346,43.46654,2021-12-23,Palmawasi
20211223,3006,NH,402.972,232.05,170.922,90.15,30.88266,59.26734,2021-12-23,Nuevo Horizonte
20211223,3702,SH,1164.498,1109.498,55.0,297.567,283.58202,13.98498,2021-12-23,Shanuzi
20211223,3D02,TY,0.0,0.0,0.0,0.0,0.0,0.0,2021-12-23,Tulumayo
20211224,3002,PW,664.65,479.53,185.12,161.23,137.62175,23.60825,2021-12-24,Palmawasi
20211224,3006,NH,213.491,122.95,90.541,44.52,15.2512,29.2688,2021-12-24,Nuevo Horizonte
20211224,3702,SH,626.593,602.633,23.96,159.968,152.44986,7.51814,2021-12-24,Shanuzi
20211224,3D02,TY,168.6,0.0,168.6,43.487,0.0,43.487,2021-12-24,Tulumayo
20211225,3002,PW,0.0,0.0,0.0,0.0,0.0,0.0,2021-12-25,Palmawasi
20211226,3002,PW,896.07,869.42,26.65,220.68,188.36673,32.31327,2021-12-26,Palmawasi
20211226,3006,NH,347.588,21.81,325.778,70.15,24.03126,46.11874,2021-12-26,Nuevo Horizonte
20211226,3702,SH,494.913,488.073,6.84,123.818,117.99883,5.81917,2021-12-26,Shanuzi
20211227,3002,PW,1072.92,881.24,191.68,267.26,228.12621,39.13379,2021-12-27,Palmawasi
20211227,3006,NH,184.284,147.3,36.984,44.07,15.09705,28.97295,2021-12-27,Nuevo Horizonte
20211227,3702,SH,878.296,818.456,59.84,226.489,215.84453,10.64447,2021-12-27,Shanuzi
20211228,3002,PW,1108.93,986.47,122.46,273.91,233.80247,40.10753,2021-12-28,Palmawasi
20211228,3006,NH,281.846,74.08,207.766,62.09,21.27015,40.81985,2021-12-28,Nuevo Horizonte
20211228,3702,SH,917.96,874.56,43.4,238.568,227.35584,11.21216,2021-12-28,Shanuzi
20211228,3D02,TY,175.8,0.0,175.8,45.238,0.0,45.238,2021-12-28,Tulumayo
20211229,3002,PW,1179.94,1013.21,166.73,288.91,246.60608,42.30392,2021-12-29,Palmawasi
20211229,3006,NH,293.204,192.75,100.454,67.333,23.06625,44.26675,2021-12-29,Nuevo Horizonte
20211229,3702,SH,1018.12,948.73,69.39,262.107,249.78856,12.31844,2021-12-29,Shanuzi
20211229,3D02,TY,162.762,0.0,162.762,41.892,0.0,41.892,2021-12-29,Tulumayo
20211230,3002,PW,1176.19,937.53,238.66,289.94,247.48526,42.45474,2021-12-30,Palmawasi
20211230,3006,NH,341.336,50.23,291.106,77.095,26.41041,50.68459,2021-12-30,Nuevo Horizonte
20211230,3702,SH,1126.356,1081.966,44.39,282.838,269.54525,13.29275,2021-12-30,Shanuzi
20211231,3002,PW,744.13,558.25,185.88,179.77,153.44701,26.32299,2021-12-31,Palmawasi
20211231,3006,NH,213.753,171.93,41.823,45.575,15.61261,29.96239,2021-12-31,Nuevo Horizonte
20211231,3702,SH,603.254,565.114,38.14,149.787,142.74735,7.03965,2021-12-31,Shanuzi
