FECHA,PLANTACION,PRECIPITACION_TOTAL
2014-04-24 00:00:00,Shanuzi,0.4
2014-04-25 00:00:00,Shanuzi,53.0
2014-04-26 00:00:00,Shanuzi,21.0
2014-04-27 00:00:00,Shanuzi,12.5
2014-04-28 00:00:00,Shanuzi,0.1
2014-04-29 00:00:00,Shanuzi,300.8
2014-04-30 00:00:00,Shanuzi,0.0
2014-05-01 00:00:00,Shanuzi,0.0
2014-05-02 00:00:00,Shanuzi,0.0
2014-05-03 00:00:00,Shanuzi,1.1
2014-05-04 00:00:00,Shanuzi,70.4
2014-05-05 00:00:00,Shanuzi,0.0
2014-05-06 00:00:00,Shanuzi,0.0
2014-05-07 00:00:00,Shanuzi,106.19999999999999
2014-05-08 00:00:00,Shanuzi,239.3
2014-05-09 00:00:00,Shanuzi,49.3
2014-05-10 00:00:00,Shanuzi,12.1
2014-05-11 00:00:00,Shanuzi,0.0
2014-05-12 00:00:00,Shanuzi,0.0
2014-05-13 00:00:00,Shanuzi,0.5
2014-05-14 00:00:00,Shanuzi,0.0
2014-05-15 00:00:00,Shanuzi,3.8
2014-05-16 00:00:00,Shanuzi,107.69999999999999
2014-05-17 00:00:00,Shanuzi,0.0
2014-05-18 00:00:00,Shanuzi,21.799999999999997
2014-05-19 00:00:00,Shanuzi,4.5
2014-05-20 00:00:00,Shanuzi,0.0
2014-05-21 00:00:00,Shanuzi,0.0
2014-05-22 00:00:00,Shanuzi,13.1
2014-05-23 00:00:00,Shanuzi,3.5
2014-05-24 00:00:00,Shanuzi,2.1
2014-05-25 00:00:00,Shanuzi,0.0
2014-05-26 00:00:00,Shanuzi,0.0
2014-05-27 00:00:00,Shanuzi,0.0
2014-05-28 00:00:00,Shanuzi,16.3
2014-05-29 00:00:00,Shanuzi,3.5
2014-05-30 00:00:00,Shanuzi,0.0
2014-05-31 00:00:00,Shanuzi,4.2
2014-06-01 00:00:00,Shanuzi,0.0
2014-06-02 00:00:00,Shanuzi,0.0
2014-06-03 00:00:00,Shanuzi,0.0
2014-06-04 00:00:00,Shanuzi,0.0
2014-06-05 00:00:00,Shanuzi,0.0
2014-06-06 00:00:00,Shanuzi,0.0
2014-06-07 00:00:00,Shanuzi,0.3
2014-06-08 00:00:00,Shanuzi,0.0
2014-06-09 00:00:00,Shanuzi,0.0
2014-06-10 00:00:00,Shanuzi,18.6
2014-06-11 00:00:00,Shanuzi,89.92999999999999
2014-06-12 00:00:00,Shanuzi,0.0
2014-06-13 00:00:00,Shanuzi,231.60000000000002
2014-06-14 00:00:00,Shanuzi,48.0
2014-06-15 00:00:00,Shanuzi,59.699999999999996
2014-06-16 00:00:00,Shanuzi,90.9
2014-06-17 00:00:00,Shanuzi,3.4
2014-06-18 00:00:00,Shanuzi,0.0
2014-06-19 00:00:00,Shanuzi,0.0
2014-06-20 00:00:00,Shanuzi,0.0
2014-06-21 00:00:00,Shanuzi,0.0
2014-06-22 00:00:00,Shanuzi,0.0
2014-06-23 00:00:00,Shanuzi,0.0
2014-06-24 00:00:00,Shanuzi,0.0
2014-06-25 00:00:00,Shanuzi,24.4
2014-06-26 00:00:00,Shanuzi,0.0
2014-06-27 00:00:00,Shanuzi,0.0
2014-06-28 00:00:00,Shanuzi,0.0
2014-06-29 00:00:00,Shanuzi,2.1
2014-06-30 00:00:00,Shanuzi,0.0
2014-07-01 00:00:00,Shanuzi,0.0
2014-07-02 00:00:00,Shanuzi,0.0
2014-07-03 00:00:00,Shanuzi,0.0
2014-07-04 00:00:00,Shanuzi,0.0
2014-07-05 00:00:00,Shanuzi,0.0
2014-07-06 00:00:00,Shanuzi,0.0
2014-07-07 00:00:00,Shanuzi,45.0
2014-07-08 00:00:00,Shanuzi,193.60000000000002
2014-07-09 00:00:00,Shanuzi,32.9
2014-07-10 00:00:00,Shanuzi,0.0
2014-07-11 00:00:00,Shanuzi,0.0
2014-07-12 00:00:00,Shanuzi,0.0
2014-07-13 00:00:00,Shanuzi,0.0
2014-07-14 00:00:00,Shanuzi,0.0
2014-07-15 00:00:00,Shanuzi,0.0
2014-07-16 00:00:00,Shanuzi,0.0
2014-07-17 00:00:00,Shanuzi,0.0
2014-07-18 00:00:00,Shanuzi,0.0
2014-07-19 00:00:00,Shanuzi,144.5
2014-07-20 00:00:00,Shanuzi,3.0
2014-07-21 00:00:00,Shanuzi,0.0
2014-07-22 00:00:00,Shanuzi,0.0
2014-07-23 00:00:00,Shanuzi,0.0
2014-07-24 00:00:00,Shanuzi,72.4
2014-07-25 00:00:00,Shanuzi,18.9
2014-07-26 00:00:00,Shanuzi,0.0
2014-07-27 00:00:00,Shanuzi,11.6
2014-07-28 00:00:00,Shanuzi,0.0
2014-07-29 00:00:00,Shanuzi,0.0
2014-07-30 00:00:00,Shanuzi,0.0
2014-07-31 00:00:00,Shanuzi,0.0
2014-08-01 00:00:00,Shanuzi,0.0
2014-08-02 00:00:00,Shanuzi,0.0
2014-08-03 00:00:00,Shanuzi,0.6
2014-08-04 00:00:00,Shanuzi,0.0
2014-08-05 00:00:00,Shanuzi,56.8
2014-08-06 00:00:00,Shanuzi,14.799999999999999
2014-08-07 00:00:00,Shanuzi,0.0
2014-08-08 00:00:00,Shanuzi,40.6
2014-08-09 00:00:00,Shanuzi,2.9
2014-08-10 00:00:00,Shanuzi,0.0
2014-08-11 00:00:00,Shanuzi,0.0
2014-08-12 00:00:00,Shanuzi,2.4
2014-08-13 00:00:00,Shanuzi,99.6
2014-08-14 00:00:00,Shanuzi,43.1
2014-08-15 00:00:00,Shanuzi,0.0
2014-08-16 00:00:00,Shanuzi,0.0
2014-08-17 00:00:00,Shanuzi,0.0
2014-08-18 00:00:00,Shanuzi,0.0
2014-08-19 00:00:00,Shanuzi,0.0
2014-08-20 00:00:00,Shanuzi,0.0
2014-08-21 00:00:00,Shanuzi,0.0
2014-08-22 00:00:00,Shanuzi,0.0
2014-08-23 00:00:00,Shanuzi,0.0
2014-08-24 00:00:00,Shanuzi,0.0
2014-08-25 00:00:00,Shanuzi,0.0
2014-08-26 00:00:00,Shanuzi,10.0
2014-08-27 00:00:00,Shanuzi,107.69999999999999
2014-08-28 00:00:00,Shanuzi,11.2
2014-08-29 00:00:00,Shanuzi,33.1
2014-08-30 00:00:00,Shanuzi,0.0
2014-08-31 00:00:00,Shanuzi,0.0
2014-09-01 00:00:00,Shanuzi,0.0
2014-09-02 00:00:00,Shanuzi,0.0
2014-09-03 00:00:00,Shanuzi,30.599999999999998
2014-09-04 00:00:00,Shanuzi,0.0
2014-09-05 00:00:00,Shanuzi,213.2
2014-09-06 00:00:00,Shanuzi,0.0
2014-09-07 00:00:00,Shanuzi,0.0
2014-09-08 00:00:00,Shanuzi,0.0
2014-09-09 00:00:00,Shanuzi,24.6
2014-09-10 00:00:00,Shanuzi,3.2
2014-09-11 00:00:00,Shanuzi,0.0
2014-09-12 00:00:00,Shanuzi,0.0
2014-09-13 00:00:00,Shanuzi,63.5
2014-09-14 00:00:00,Shanuzi,4.8
2014-09-15 00:00:00,Shanuzi,34.7
2014-09-16 00:00:00,Shanuzi,16.8
2014-09-17 00:00:00,Shanuzi,0.0
2014-09-18 00:00:00,Shanuzi,4.0
2014-09-19 00:00:00,Shanuzi,0.0
2014-09-20 00:00:00,Shanuzi,0.0
2014-09-21 00:00:00,Shanuzi,41.800000000000004
2014-09-22 00:00:00,Shanuzi,90.0
2014-09-23 00:00:00,Shanuzi,0.0
2014-09-24 00:00:00,Shanuzi,0.0
2014-09-25 00:00:00,Shanuzi,0.0
2014-09-26 00:00:00,Shanuzi,0.0
2014-09-27 00:00:00,Shanuzi,70.4
2014-09-28 00:00:00,Shanuzi,11.5
2014-09-29 00:00:00,Shanuzi,0.0
2014-09-30 00:00:00,Shanuzi,0.0
2014-10-01 00:00:00,Shanuzi,0.0
2014-10-02 00:00:00,Shanuzi,0.0
2014-10-03 00:00:00,Shanuzi,207.3
2014-10-04 00:00:00,Shanuzi,0.0
2014-10-05 00:00:00,Shanuzi,0.0
2014-10-06 00:00:00,Shanuzi,33.400000000000006
2014-10-07 00:00:00,Shanuzi,45.1
2014-10-08 00:00:00,Shanuzi,42.6
2014-10-09 00:00:00,Shanuzi,0.0
2014-10-10 00:00:00,Shanuzi,19.6
2014-10-11 00:00:00,Shanuzi,190.2
2014-10-12 00:00:00,Shanuzi,11.7
2014-10-13 00:00:00,Shanuzi,47.8
2014-10-14 00:00:00,Shanuzi,0.2
2014-10-15 00:00:00,Shanuzi,26.3
2014-10-16 00:00:00,Shanuzi,68.0
2014-10-17 00:00:00,Shanuzi,0.0
2014-10-18 00:00:00,Shanuzi,0.0
2014-10-19 00:00:00,Shanuzi,0.0
2014-10-20 00:00:00,Shanuzi,0.0
2014-10-21 00:00:00,Shanuzi,26.5
2014-10-22 00:00:00,Shanuzi,2.2
2014-10-23 00:00:00,Shanuzi,0.0
2014-10-24 00:00:00,Shanuzi,0.0
2014-10-25 00:00:00,Shanuzi,101.9
2014-10-26 00:00:00,Shanuzi,0.0
2014-10-27 00:00:00,Shanuzi,0.0
2014-10-28 00:00:00,Shanuzi,18.4
2014-10-29 00:00:00,Shanuzi,46.400000000000006
2014-10-30 00:00:00,Shanuzi,55.60000000000001
2014-10-31 00:00:00,Shanuzi,30.0
2014-11-01 00:00:00,Shanuzi,111.4
2014-11-02 00:00:00,Shanuzi,223.9
2014-11-03 00:00:00,Shanuzi,0.0
2014-11-04 00:00:00,Shanuzi,0.0
2014-11-05 00:00:00,Shanuzi,0.0
2014-11-06 00:00:00,Shanuzi,197.2
2014-11-07 00:00:00,Shanuzi,15.6
2014-11-08 00:00:00,Shanuzi,9.5
2014-11-09 00:00:00,Shanuzi,2.4
2014-11-10 00:00:00,Shanuzi,706.9000000000001
2014-11-11 00:00:00,Shanuzi,2.1
2014-11-12 00:00:00,Shanuzi,14.0
2014-11-13 00:00:00,Shanuzi,129.39999999999998
2014-11-14 00:00:00,Shanuzi,593.6
2014-11-15 00:00:00,Shanuzi,114.9
2014-11-16 00:00:00,Shanuzi,0.0
2014-11-17 00:00:00,Shanuzi,0.0
2014-11-18 00:00:00,Shanuzi,0.0
2014-11-19 00:00:00,Shanuzi,0.0
2014-11-20 00:00:00,Shanuzi,9.099999999999998
2014-11-21 00:00:00,Shanuzi,0.0
2014-11-22 00:00:00,Shanuzi,4.3
2014-11-23 00:00:00,Shanuzi,56.099999999999994
2014-11-24 00:00:00,Shanuzi,73.6
2014-11-25 00:00:00,Shanuzi,1.0
2014-11-26 00:00:00,Shanuzi,0.0
2014-11-27 00:00:00,Shanuzi,10.3
2014-11-28 00:00:00,Shanuzi,167.0
2014-11-29 00:00:00,Shanuzi,408.4
2014-11-30 00:00:00,Shanuzi,0.0
2014-12-01 00:00:00,Shanuzi,72.7
2014-12-02 00:00:00,Shanuzi,80.10000000000001
2014-12-03 00:00:00,Shanuzi,0.0
2014-12-04 00:00:00,Shanuzi,204.5
2014-12-05 00:00:00,Shanuzi,59.1
2014-12-06 00:00:00,Shanuzi,18.299999999999997
2014-12-07 00:00:00,Shanuzi,27.4
2014-12-08 00:00:00,Shanuzi,58.7
2014-12-09 00:00:00,Shanuzi,171.3
2014-12-10 00:00:00,Shanuzi,8.1
2014-12-11 00:00:00,Shanuzi,60.9
2014-12-12 00:00:00,Shanuzi,422.5
2014-12-13 00:00:00,Shanuzi,62.5
2014-12-14 00:00:00,Shanuzi,375.3
2014-12-15 00:00:00,Shanuzi,489.0
2014-12-16 00:00:00,Shanuzi,4.5
2014-12-17 00:00:00,Shanuzi,2.6
2014-12-18 00:00:00,Shanuzi,0.0
2014-12-19 00:00:00,Shanuzi,0.0
2014-12-20 00:00:00,Shanuzi,1.2
2014-12-21 00:00:00,Shanuzi,5.9
2014-12-22 00:00:00,Shanuzi,92.3
2014-12-23 00:00:00,Shanuzi,35.5
2014-12-24 00:00:00,Shanuzi,59.0
2014-12-25 00:00:00,Shanuzi,26.5
2014-12-26 00:00:00,Shanuzi,61.099999999999994
2014-12-27 00:00:00,Shanuzi,2.2
2014-12-28 00:00:00,Shanuzi,4.1
2014-12-29 00:00:00,Shanuzi,0.0
2014-12-30 00:00:00,Shanuzi,0.0
2014-12-31 00:00:00,Shanuzi,3.1
2015-01-01 00:00:00,Shanuzi,24.1
2015-01-02 00:00:00,Shanuzi,4.8
2015-01-03 00:00:00,Shanuzi,0.5
2015-01-04 00:00:00,Shanuzi,57.4
2015-01-05 00:00:00,Shanuzi,181.20000000000002
2015-01-06 00:00:00,Shanuzi,0.0
2015-01-07 00:00:00,Shanuzi,4.1
2015-01-08 00:00:00,Shanuzi,1.1
2015-01-09 00:00:00,Shanuzi,2.9
2015-01-10 00:00:00,Shanuzi,14.5
2015-01-11 00:00:00,Shanuzi,88.6
2015-01-12 00:00:00,Shanuzi,28.9
2015-01-13 00:00:00,Shanuzi,1.5
2015-01-14 00:00:00,Shanuzi,8.2
2015-01-15 00:00:00,Shanuzi,52.5
2015-01-16 00:00:00,Shanuzi,6.6
2015-01-17 00:00:00,Shanuzi,5.9
2015-01-18 00:00:00,Shanuzi,87.3
2015-01-19 00:00:00,Shanuzi,36.0
2015-01-20 00:00:00,Shanuzi,82.8
2015-01-21 00:00:00,Shanuzi,159.6
2015-01-22 00:00:00,Shanuzi,341.1
2015-01-23 00:00:00,Shanuzi,166.39999999999998
2015-01-24 00:00:00,Shanuzi,76.3
2015-01-25 00:00:00,Shanuzi,65.5
2015-01-26 00:00:00,Shanuzi,3.7
2015-01-27 00:00:00,Shanuzi,0.0
2015-01-28 00:00:00,Shanuzi,56.5
2015-01-29 00:00:00,Shanuzi,1.6
2015-01-30 00:00:00,Shanuzi,4.7
2015-01-31 00:00:00,Shanuzi,38.5
2015-02-01 00:00:00,Shanuzi,92.69999999999999
2015-02-02 00:00:00,Shanuzi,68.60000000000001
2015-02-03 00:00:00,Shanuzi,98.60000000000001
2015-02-04 00:00:00,Shanuzi,0.0
2015-02-05 00:00:00,Shanuzi,0.0
2015-02-06 00:00:00,Shanuzi,0.0
2015-02-07 00:00:00,Shanuzi,0.0
2015-02-08 00:00:00,Shanuzi,44.1
2015-02-09 00:00:00,Shanuzi,33.7
2015-02-10 00:00:00,Shanuzi,92.2
2015-02-11 00:00:00,Shanuzi,10.2
2015-02-12 00:00:00,Shanuzi,0.6
2015-02-13 00:00:00,Shanuzi,152.79999999999998
2015-02-14 00:00:00,Shanuzi,151.39999999999998
2015-02-15 00:00:00,Shanuzi,0.0
2015-02-16 00:00:00,Shanuzi,0.0
2015-02-17 00:00:00,Shanuzi,0.0
2015-02-18 00:00:00,Shanuzi,0.0
2015-02-19 00:00:00,Shanuzi,131.9
2015-02-20 00:00:00,Shanuzi,1281.4999999999998
2015-02-21 00:00:00,Shanuzi,276.2
2015-02-22 00:00:00,Shanuzi,0.0
2015-02-23 00:00:00,Shanuzi,2.2
2015-02-24 00:00:00,Shanuzi,118.8
2015-02-25 00:00:00,Shanuzi,31.4
2015-02-26 00:00:00,Shanuzi,86.30000000000001
2015-02-27 00:00:00,Shanuzi,0.0
2015-02-28 00:00:00,Shanuzi,16.0
2015-03-01 00:00:00,Shanuzi,1.1
2015-03-02 00:00:00,Shanuzi,10.1
2015-03-03 00:00:00,Shanuzi,15.8
2015-03-04 00:00:00,Shanuzi,32.699999999999996
2015-03-05 00:00:00,Shanuzi,12.2
2015-03-06 00:00:00,Shanuzi,89.5
2015-03-07 00:00:00,Shanuzi,114.1
2015-03-08 00:00:00,Shanuzi,41.199999999999996
2015-03-09 00:00:00,Shanuzi,5.9
2015-03-10 00:00:00,Shanuzi,36.300000000000004
2015-03-11 00:00:00,Shanuzi,66.69999999999999
2015-03-12 00:00:00,Shanuzi,46.099999999999994
2015-03-13 00:00:00,Shanuzi,0.0
2015-03-14 00:00:00,Shanuzi,0.0
2015-03-15 00:00:00,Shanuzi,0.0
2015-03-16 00:00:00,Shanuzi,0.0
2015-03-17 00:00:00,Shanuzi,0.0
2015-03-18 00:00:00,Shanuzi,383.9
2015-03-19 00:00:00,Shanuzi,70.19999999999999
2015-03-20 00:00:00,Shanuzi,28.0
2015-03-21 00:00:00,Shanuzi,10.2
2015-03-22 00:00:00,Shanuzi,22.900000000000002
2015-03-23 00:00:00,Shanuzi,96.9
2015-03-24 00:00:00,Shanuzi,88.5
2015-03-25 00:00:00,Shanuzi,14.2
2015-03-26 00:00:00,Shanuzi,32.900000000000006
2015-03-27 00:00:00,Shanuzi,6.0
2015-03-28 00:00:00,Shanuzi,0.0
2015-03-29 00:00:00,Shanuzi,412.29999999999995
2015-03-30 00:00:00,Shanuzi,0.0
2015-03-31 00:00:00,Shanuzi,27.8
2015-04-01 00:00:00,Shanuzi,293.6
2015-04-02 00:00:00,Shanuzi,42.699999999999996
2015-04-03 00:00:00,Shanuzi,7.2
2015-04-04 00:00:00,Shanuzi,5.1
2015-04-05 00:00:00,Shanuzi,96.3
2015-04-06 00:00:00,Shanuzi,41.3
2015-04-07 00:00:00,Shanuzi,36.3
2015-04-08 00:00:00,Shanuzi,0.0
2015-04-09 00:00:00,Shanuzi,0.0
2015-04-10 00:00:00,Shanuzi,6.300000000000001
2015-04-11 00:00:00,Shanuzi,0.0
2015-04-12 00:00:00,Shanuzi,80.6
2015-04-13 00:00:00,Shanuzi,0.0
2015-04-14 00:00:00,Shanuzi,0.0
2015-04-15 00:00:00,Shanuzi,0.0
2015-04-16 00:00:00,Shanuzi,68.1
2015-04-17 00:00:00,Shanuzi,44.0
2015-04-18 00:00:00,Shanuzi,64.4
2015-04-19 00:00:00,Shanuzi,1.5
2015-04-20 00:00:00,Shanuzi,0.0
2015-04-21 00:00:00,Shanuzi,477.20000000000005
2015-04-22 00:00:00,Shanuzi,2.6
2015-04-23 00:00:00,Shanuzi,40.400000000000006
2015-04-24 00:00:00,Shanuzi,7.9
2015-04-25 00:00:00,Shanuzi,70.0
2015-04-26 00:00:00,Shanuzi,97.6
2015-04-27 00:00:00,Shanuzi,92.00000000000001
2015-04-28 00:00:00,Shanuzi,24.2
2015-04-29 00:00:00,Shanuzi,280.9
2015-04-30 00:00:00,Shanuzi,0.0
2015-05-01 00:00:00,Shanuzi,4.7
2015-05-02 00:00:00,Shanuzi,0.0
2015-05-03 00:00:00,Shanuzi,2.1
2015-05-04 00:00:00,Shanuzi,13.3
2015-05-05 00:00:00,Shanuzi,23.3
2015-05-06 00:00:00,Shanuzi,3.3
2015-05-07 00:00:00,Shanuzi,3.4000000000000004
2015-05-08 00:00:00,Shanuzi,0.5
2015-05-09 00:00:00,Shanuzi,67.60000000000001
2015-05-10 00:00:00,Shanuzi,1.6
2015-05-11 00:00:00,Shanuzi,76.5
2015-05-12 00:00:00,Shanuzi,28.299999999999997
2015-05-13 00:00:00,Shanuzi,2.1
2015-05-14 00:00:00,Shanuzi,25.2
2015-05-15 00:00:00,Shanuzi,261.9
2015-05-16 00:00:00,Shanuzi,8.799999999999999
2015-05-17 00:00:00,Shanuzi,59.4
2015-05-18 00:00:00,Shanuzi,0.0
2015-05-19 00:00:00,Shanuzi,0.0
2015-05-20 00:00:00,Shanuzi,138.0
2015-05-21 00:00:00,Shanuzi,4.2
2015-05-22 00:00:00,Shanuzi,0.0
2015-05-23 00:00:00,Shanuzi,94.0
2015-05-24 00:00:00,Shanuzi,0.0
2015-05-25 00:00:00,Shanuzi,0.0
2015-05-26 00:00:00,Shanuzi,319.1
2015-05-27 00:00:00,Shanuzi,0.0
2015-05-28 00:00:00,Shanuzi,214.4
2015-05-29 00:00:00,Shanuzi,0.0
2015-05-30 00:00:00,Shanuzi,11.7
2015-05-31 00:00:00,Shanuzi,0.0
2015-06-01 00:00:00,Shanuzi,0.0
2015-06-02 00:00:00,Shanuzi,66.39999999999999
2015-06-03 00:00:00,Shanuzi,0.0
2015-06-04 00:00:00,Shanuzi,21.0
2015-06-05 00:00:00,Shanuzi,42.9
2015-06-06 00:00:00,Shanuzi,40.3
2015-06-07 00:00:00,Shanuzi,45.8
2015-06-08 00:00:00,Shanuzi,0.0
2015-06-09 00:00:00,Shanuzi,21.0
2015-06-10 00:00:00,Shanuzi,4.8
2015-06-11 00:00:00,Shanuzi,37.3
2015-06-12 00:00:00,Shanuzi,0.0
2015-06-13 00:00:00,Shanuzi,8.2
2015-06-14 00:00:00,Shanuzi,44.199999999999996
2015-06-15 00:00:00,Shanuzi,10.299999999999999
2015-06-16 00:00:00,Shanuzi,0.0
2015-06-17 00:00:00,Shanuzi,0.0
2015-06-18 00:00:00,Shanuzi,0.0
2015-06-19 00:00:00,Shanuzi,0.0
2015-06-20 00:00:00,Shanuzi,0.0
2015-06-21 00:00:00,Shanuzi,0.0
2015-06-22 00:00:00,Shanuzi,0.0
2015-06-23 00:00:00,Shanuzi,59.300000000000004
2015-06-24 00:00:00,Shanuzi,4.4
2015-06-25 00:00:00,Shanuzi,9.0
2015-06-26 00:00:00,Shanuzi,2.7
2015-06-27 00:00:00,Shanuzi,45.900000000000006
2015-06-28 00:00:00,Shanuzi,0.0
2015-06-29 00:00:00,Shanuzi,0.0
2015-06-30 00:00:00,Shanuzi,0.0
2015-07-01 00:00:00,Shanuzi,67.5
2015-07-02 00:00:00,Shanuzi,0.0
2015-07-03 00:00:00,Shanuzi,0.0
2015-07-04 00:00:00,Shanuzi,0.0
2015-07-05 00:00:00,Shanuzi,55.6
2015-07-06 00:00:00,Shanuzi,6.1
2015-07-07 00:00:00,Shanuzi,0.0
2015-07-08 00:00:00,Shanuzi,44.599999999999994
2015-07-09 00:00:00,Shanuzi,2.1
2015-07-10 00:00:00,Shanuzi,0.0
2015-07-11 00:00:00,Shanuzi,28.900000000000002
2015-07-12 00:00:00,Shanuzi,106.30000000000001
2015-07-13 00:00:00,Shanuzi,0.0
2015-07-14 00:00:00,Shanuzi,0.0
2015-07-15 00:00:00,Shanuzi,188.29999999999998
2015-07-16 00:00:00,Shanuzi,0.0
2015-07-17 00:00:00,Shanuzi,0.0
2015-07-18 00:00:00,Shanuzi,179.9
2015-07-19 00:00:00,Shanuzi,0.0
2015-07-20 00:00:00,Shanuzi,5.4
2015-07-21 00:00:00,Shanuzi,0.0
2015-07-22 00:00:00,Shanuzi,51.2
2015-07-23 00:00:00,Shanuzi,0.0
2015-07-24 00:00:00,Shanuzi,4.9
2015-07-25 00:00:00,Shanuzi,20.200000000000003
2015-07-26 00:00:00,Shanuzi,39.5
2015-07-27 00:00:00,Shanuzi,12.2
2015-07-28 00:00:00,Shanuzi,33.4
2015-07-29 00:00:00,Shanuzi,189.3
2015-07-30 00:00:00,Shanuzi,17.9
2015-07-31 00:00:00,Shanuzi,0.0
2015-08-01 00:00:00,Shanuzi,0.0
2015-08-02 00:00:00,Shanuzi,0.0
2015-08-03 00:00:00,Shanuzi,0.0
2015-08-04 00:00:00,Shanuzi,29.099999999999998
2015-08-05 00:00:00,Shanuzi,4.2
2015-08-06 00:00:00,Shanuzi,0.0
2015-08-07 00:00:00,Shanuzi,0.0
2015-08-08 00:00:00,Shanuzi,0.0
2015-08-09 00:00:00,Shanuzi,0.0
2015-08-10 00:00:00,Shanuzi,3.8
2015-08-11 00:00:00,Shanuzi,153.5
2015-08-12 00:00:00,Shanuzi,139.7
2015-08-13 00:00:00,Shanuzi,0.0
2015-08-14 00:00:00,Shanuzi,24.2
2015-08-15 00:00:00,Shanuzi,48.2
2015-08-16 00:00:00,Shanuzi,0.0
2015-08-17 00:00:00,Shanuzi,0.0
2015-08-18 00:00:00,Shanuzi,24.0
2015-08-19 00:00:00,Shanuzi,11.600000000000001
2015-08-20 00:00:00,Shanuzi,1.4
2015-08-21 00:00:00,Shanuzi,0.2
2015-08-22 00:00:00,Shanuzi,0.0
2015-08-23 00:00:00,Shanuzi,0.0
2015-08-24 00:00:00,Shanuzi,0.0
2015-08-25 00:00:00,Shanuzi,0.0
2015-08-26 00:00:00,Shanuzi,0.0
2015-08-27 00:00:00,Shanuzi,0.0
2015-08-28 00:00:00,Shanuzi,234.89999999999998
2015-08-29 00:00:00,Shanuzi,8.799999999999999
2015-08-30 00:00:00,Shanuzi,0.0
2015-08-31 00:00:00,Shanuzi,19.5
2015-09-01 00:00:00,Shanuzi,6.1
2015-09-02 00:00:00,Shanuzi,0.0
2015-09-03 00:00:00,Shanuzi,5.300000000000001
2015-09-04 00:00:00,Shanuzi,3.1
2015-09-05 00:00:00,Shanuzi,0.0
2015-09-06 00:00:00,Shanuzi,32.5
2015-09-07 00:00:00,Shanuzi,0.0
2015-09-08 00:00:00,Shanuzi,11.6
2015-09-09 00:00:00,Shanuzi,1.8
2015-09-10 00:00:00,Shanuzi,0.0
2015-09-11 00:00:00,Shanuzi,0.0
2015-09-12 00:00:00,Shanuzi,0.0
2015-09-13 00:00:00,Shanuzi,0.0
2015-09-14 00:00:00,Shanuzi,0.0
2015-09-15 00:00:00,Shanuzi,0.0
2015-09-16 00:00:00,Shanuzi,0.0
2015-09-17 00:00:00,Shanuzi,0.0
2015-09-18 00:00:00,Shanuzi,24.900000000000002
2015-09-19 00:00:00,Shanuzi,199.8
2015-09-20 00:00:00,Shanuzi,6.7
2015-09-21 00:00:00,Shanuzi,0.0
2015-09-22 00:00:00,Shanuzi,0.0
2015-09-23 00:00:00,Shanuzi,65.3
2015-09-24 00:00:00,Shanuzi,19.4
2015-09-25 00:00:00,Shanuzi,0.0
2015-09-26 00:00:00,Shanuzi,37.8
2015-09-27 00:00:00,Shanuzi,52.599999999999994
2015-09-28 00:00:00,Shanuzi,0.0
2015-09-29 00:00:00,Shanuzi,0.0
2015-09-30 00:00:00,Shanuzi,7.1000000000000005
2015-10-01 00:00:00,Shanuzi,0.0
2015-10-02 00:00:00,Shanuzi,115.6
2015-10-03 00:00:00,Shanuzi,159.09999999999997
2015-10-04 00:00:00,Shanuzi,144.70000000000002
2015-10-05 00:00:00,Shanuzi,0.0
2015-10-06 00:00:00,Shanuzi,0.0
2015-10-07 00:00:00,Shanuzi,0.0
2015-10-08 00:00:00,Shanuzi,1.1
2015-10-09 00:00:00,Shanuzi,0.0
2015-10-10 00:00:00,Shanuzi,1.1
2015-10-11 00:00:00,Shanuzi,77.0
2015-10-12 00:00:00,Shanuzi,57.199999999999996
2015-10-13 00:00:00,Shanuzi,3.9
2015-10-14 00:00:00,Shanuzi,0.0
2015-10-15 00:00:00,Shanuzi,214.5
2015-10-16 00:00:00,Shanuzi,22.200000000000003
2015-10-17 00:00:00,Shanuzi,65.7
2015-10-18 00:00:00,Shanuzi,86.5
2015-10-19 00:00:00,Shanuzi,0.0
2015-10-20 00:00:00,Shanuzi,0.0
2015-10-21 00:00:00,Shanuzi,0.0
2015-10-22 00:00:00,Shanuzi,5.8
2015-10-23 00:00:00,Shanuzi,0.0
2015-10-24 00:00:00,Shanuzi,28.9
2015-10-25 00:00:00,Shanuzi,104.50000000000001
2015-10-26 00:00:00,Shanuzi,58.300000000000004
2015-10-27 00:00:00,Shanuzi,0.0
2015-10-28 00:00:00,Shanuzi,0.0
2015-10-29 00:00:00,Shanuzi,0.0
2015-10-30 00:00:00,Shanuzi,0.0
2015-10-31 00:00:00,Shanuzi,39.8
2015-11-01 00:00:00,Shanuzi,0.0
2015-11-02 00:00:00,Shanuzi,12.8
2015-11-03 00:00:00,Shanuzi,3.5999999999999996
2015-11-04 00:00:00,Shanuzi,68.3
2015-11-05 00:00:00,Shanuzi,70.99999999999999
2015-11-06 00:00:00,Shanuzi,200.29999999999998
2015-11-07 00:00:00,Shanuzi,5.3
2015-11-08 00:00:00,Shanuzi,352.09999999999997
2015-11-09 00:00:00,Shanuzi,94.8
2015-11-10 00:00:00,Shanuzi,0.5
2015-11-11 00:00:00,Shanuzi,0.0
2015-11-12 00:00:00,Shanuzi,9.0
2015-11-13 00:00:00,Shanuzi,0.0
